Date,chanNum,Depth,Screws
20210207,88,93,0
20210207,89,77.75,0
20210207,90,76,0
20210207,91,72,0
20210207,92,66,0
20210207,93,54,0
20210207,94,61,0
20210207,95,34,0
20210207,96,59,0
20210207,97,81,0
20210207,98,74.75,0
20210207,99,78.75,0
20210207,100,80.5,0
20210207,101,76,0
20210207,102,74,0
20210207,103,70.5,0
20210207,104,61,0
20210207,105,55.25,0
20210207,106,31.5,0
20210207,107,56,0
20210207,108,70,0
20210207,109,70,0
20210207,110,79,0
20210207,111,68,0
20210207,112,75,0
20210207,113,71,0
20210207,114,64.25,0
20210207,115,69,0
20210207,116,29,0
20210207,117,45,0
20210207,118,38,0
20210207,119,63,0
20210207,120,65,0
20210207,121,69.5,0
20210207,122,69,0
20210207,123,65,0
20210207,124,55,0
20210207,125,65,0
20210207,126,28,0
20210207,127,70,0
20210207,128,64,0
20210207,129,63.5,0
20210207,130,66,0
20210207,131,67,0
20210207,132,71.25,0
20210207,133,58.75,0
20210207,134,84,0
20210207,135,29,0
20210207,136,60.5,0
20210207,137,65,0
20210207,138,62,0
20210207,139,58.25,0
20210207,140,64,0
20210207,141,59,0
20210207,142,59.75,0
20210207,143,58,0
20210207,144,28,0
20210207,145,0,0
20210207,146,0,0
20210207,147,0,0
20210207,148,0,0
20210207,149,0,0
20210207,150,0,0
20210207,151,0,0
20210207,152,0,0
20210207,153,0,0
20210207,154,0,0
20210207,155,0,0
20210207,156,0,0
20210207,157,0,0
20210207,158,0,0
20210207,159,0,0
20210207,160,0,0
20210208,1,0,0
20210208,2,0,0
20210208,3,0,0
20210208,4,56,0
20210208,5,66.25,0
20210208,6,60.75,0
20210208,7,63.5,0
20210208,8,73,0
20210208,9,58,0
20210208,10,31,0
20210208,11,30,0
20210208,12,30.5,0
20210208,13,57,0
20210208,14,51,0
20210208,15,61,0
20210208,16,61,0
20210208,17,68,0
20210208,18,55,0
20210208,19,40,0
20210208,20,44,0
20210208,21,49,0
20210208,22,32.25,0
20210208,23,29.25,0
20210208,24,54.5,0
20210208,25,77,0
20210208,26,76.5,0
20210208,27,76,0
20210208,28,70.75,0
20210208,29,97,0
20210208,30,75,0
20210208,31,76,0
20210208,32,79.25,0
20210208,33,65,0
20210208,34,65.5,0
20210208,35,23.5,0
20210208,36,70,0
20210208,37,70,0
20210208,38,101,0
20210208,39,70,0
20210208,40,107.25,0
20210208,41,70,0
20210208,42,68,0
20210208,43,75,0
20210208,44,65,0
20210208,45,71,0
20210208,46,43,0
20210208,47,27,0
20210208,48,72,0
20210208,49,84,0
20210208,50,90,0
20210208,51,75,0
20210208,52,75,0
20210208,53,68.5,0
20210208,54,59.5,0
20210208,55,69,0
20210208,56,60.75,0
20210208,57,69,0
20210208,58,68,2.5
20210208,59,41,0
20210208,60,26,0
20210208,61,98,0
20210208,62,74.5,0
20210208,63,123.75,0
20210208,64,86,0
20210208,65,76,0
20210208,66,70,0
20210208,67,67,0
20210208,68,69,0
20210208,69,67,0
20210208,70,66,1
20210208,71,44,0
20210208,72,30,0
20210208,73,64,0
20210208,74,74,0
20210208,75,76,0
20210208,76,64,0
20210208,77,72,0
20210208,78,74,0
20210208,79,75.5,0
20210208,80,71,0
20210208,81,76.5,0
20210208,82,66.5,0
20210208,83,62,0
20210208,84,31.25,0
20210208,85,87.25,0
20210208,86,77,0
20210208,87,77.25,0
20210208,88,93,0
20210208,89,77.75,0
20210208,90,76,0
20210208,91,72,0
20210208,92,66,0
20210208,93,54,0
20210208,94,61,0
20210208,95,34,0
20210208,96,59,0
20210208,97,81,0
20210208,98,74.75,0
20210208,99,78.75,0
20210208,100,80.5,0
20210208,101,76,0
20210208,102,74,0
20210208,103,70.5,0
20210208,104,61,0
20210208,105,55.25,0
20210208,106,31.5,0
20210208,107,56,0
20210208,108,70,0
20210208,109,70,0
20210208,110,79,0
20210208,111,68,0
20210208,112,75,0
20210208,113,71,0
20210208,114,64.25,0
20210208,115,69,0
20210208,116,29,0
20210208,117,45,0
20210208,118,38,0
20210208,119,63,0
20210208,120,65,0
20210208,121,69.5,0
20210208,122,69,0
20210208,123,65,0
20210208,124,55,0
20210208,125,65,0
20210208,126,28,0
20210208,127,70,0
20210208,128,64,0
20210208,129,63.5,0
20210208,130,66,0
20210208,131,67,0
20210208,132,71.25,0
20210208,133,58.75,0
20210208,134,84,0
20210208,135,29,0
20210208,136,60.5,0
20210208,137,65,0
20210208,138,62,0
20210208,139,58.25,0
20210208,140,64,0
20210208,141,59,0
20210208,142,59.75,0
20210208,143,58,0
20210208,144,28,0
20210208,145,0,0
20210208,146,0,0
20210208,147,0,0
20210208,148,0,0
20210208,149,0,0
20210208,150,0,0
20210208,151,0,0
20210208,152,0,0
20210208,153,0,0
20210208,154,0,0
20210208,155,0,0
20210208,156,0,0
20210208,157,0,0
20210208,158,0,0
20210208,159,0,0
20210208,160,0,0
20210209,1,0,0
20210209,2,0,0
20210209,3,0,0
20210209,4,56,0
20210209,5,66.25,0
20210209,6,60.75,0
20210209,7,63.5,0
20210209,8,73,0
20210209,9,58,0
20210209,10,31,0
20210209,11,30,0
20210209,12,30.5,0
20210209,13,57,0
20210209,14,51,0
20210209,15,61,0
20210209,16,61,0
20210209,17,68,0
20210209,18,55,0
20210209,19,40,0
20210209,20,44,0
20210209,21,49,0
20210209,22,32.25,0
20210209,23,29.25,0
20210209,24,54.5,0
20210209,25,77,0
20210209,26,76.5,0
20210209,27,76,0
20210209,28,70.75,0
20210209,29,97,0
20210209,30,75,0
20210209,31,76,0
20210209,32,79.25,0
20210209,33,65,0
20210209,34,65.5,0
20210209,35,23.5,0
20210209,36,70,0
20210209,37,70,0
20210209,38,101,0
20210209,39,70,0
20210209,40,107.25,0
20210209,41,70,0
20210209,42,68,0
20210209,43,75,0
20210209,44,65,0
20210209,45,71,0
20210209,46,43,0
20210209,47,27,0
20210209,48,72,0
20210209,49,84,0
20210209,50,90,0
20210209,51,75,0
20210209,52,75,0
20210209,53,68.5,0
20210209,54,59.5,0
20210209,55,69,0
20210209,56,60.75,0
20210209,57,69,0
20210209,58,68,0
20210209,59,41,0
20210209,60,26,0
20210209,61,98,0
20210209,62,74.5,0
20210209,63,123.75,0
20210209,64,86,0
20210209,65,76,0
20210209,66,70,0
20210209,67,67,0
20210209,68,69,0
20210209,69,67,0
20210209,70,66,0
20210209,71,44,0
20210209,72,30,0
20210209,73,64,0
20210209,74,74,0
20210209,75,76,0
20210209,76,64,0
20210209,77,72,0
20210209,78,74,0
20210209,79,75.5,0
20210209,80,71,0
20210209,81,76.5,0
20210209,82,66.5,0
20210209,83,62,0
20210209,84,31.25,0
20210209,85,87.25,0
20210209,86,77,0
20210209,87,77.25,0
20210209,88,93,0
20210209,89,77.75,0
20210209,90,76,0
20210209,91,72,0
20210209,92,66,0
20210209,93,54,0
20210209,94,61,0
20210209,95,34,0
20210209,96,59,0
20210209,97,81,0
20210209,98,74.75,0
20210209,99,78.75,0
20210209,100,80.5,0
20210209,101,76,0
20210209,102,74,0
20210209,103,70.5,0
20210209,104,61,0
20210209,105,55.25,0
20210209,106,31.5,0
20210209,107,56,0
20210209,108,70,0
20210209,109,70,0
20210209,110,79,0
20210209,111,68,0
20210209,112,77.75,2.75
20210209,113,71,0
20210209,114,64.25,0
20210209,115,69,0
20210209,116,29,0
20210209,117,45,0
20210209,118,38,0
20210209,119,63,0
20210209,120,65,0
20210209,121,69.5,0
20210209,122,69,0
20210209,123,65,0
20210209,124,55,0
20210209,125,65,0
20210209,126,28,0
20210209,127,70,0
20210209,128,64,0
20210209,129,63.5,0
20210209,130,67.5,1.5
20210209,131,67,0
20210209,132,71.25,0
20210209,133,58.75,0
20210209,134,84,0
20210209,135,29,0
20210209,136,60.5,0
20210209,137,65,0
20210209,138,62,0
20210209,139,58.25,0
20210209,140,64,0
20210209,141,59,0
20210209,142,59.75,0
20210209,143,58,0
20210209,144,28,0
20210209,145,0,0
20210209,146,0,0
20210209,147,0,0
20210209,148,0,0
20210209,149,0,0
20210209,150,0,0
20210209,151,0,0
20210209,152,0,0
20210209,153,0,0
20210209,154,0,0
20210209,155,0,0
20210209,156,0,0
20210209,157,0,0
20210209,158,0,0
20210209,159,0,0
20210209,160,0,0
20210211,1,0,0
20210211,2,0,0
20210211,3,0,0
20210211,4,61,5
20210211,5,70.25,4
20210211,6,71.75,11
20210211,7,63.5,0
20210211,8,73,0
20210211,9,58,0
20210211,10,31,0
20210211,11,30,0
20210211,12,30.5,0
20210211,13,57,0
20210211,14,51,0
20210211,15,61,0
20210211,16,61,0
20210211,17,68,0
20210211,18,55,0
20210211,19,40,0
20210211,20,44,0
20210211,21,49,0
20210211,22,32.25,0
20210211,23,29.25,0
20210211,24,54.5,0
20210211,25,77,0
20210211,26,76.5,0
20210211,27,76,0
20210211,28,70.75,0
20210211,29,97,0
20210211,30,75,0
20210211,31,76,0
20210211,32,79.25,0
20210211,33,65,0
20210211,34,65.5,0
20210211,35,23.5,0
20210211,36,70,0
20210211,37,70,0
20210211,38,101,0
20210211,39,70,0
20210211,40,107.25,0
20210211,41,70,0
20210211,42,68,0
20210211,43,75,0
20210211,44,65,0
20210211,45,71,0
20210211,46,43,0
20210211,47,27,0
20210211,48,72,0
20210211,49,84,0
20210211,50,90,0
20210211,51,75,0
20210211,52,75,0
20210211,53,68.5,0
20210211,54,59.5,0
20210211,55,69,0
20210211,56,60.75,0
20210211,57,69,0
20210211,58,68,0
20210211,59,41,0
20210211,60,26,0
20210211,61,98,0
20210211,62,74.5,0
20210211,63,123.75,0
20210211,64,86,0
20210211,65,76,0
20210211,66,70,0
20210211,67,67,0
20210211,68,69,0
20210211,69,67,0
20210211,70,66,0
20210211,71,44,0
20210211,72,30,0
20210211,73,64,0
20210211,74,74,0
20210211,75,76,0
20210211,76,64,0
20210211,77,72,0
20210211,78,74,0
20210211,79,75.5,0
20210211,80,71,0
20210211,81,76.5,0
20210211,82,66.5,0
20210211,83,62,0
20210211,84,31.25,0
20210211,85,87.25,0
20210211,86,77,0
20210211,87,77.25,0
20210211,88,93,0
20210211,89,77.75,0
20210211,90,76,0
20210211,91,72,0
20210211,92,66,0
20210211,93,54,0
20210211,94,61,0
20210211,95,34,0
20210211,96,59,0
20210211,97,81,0
20210211,98,74.75,0
20210211,99,78.75,0
20210211,100,80.5,0
20210211,101,76,0
20210211,102,74,0
20210211,103,70.5,0
20210211,104,61,0
20210211,105,55.25,0
20210211,106,31.5,0
20210211,107,56,0
20210211,108,70,0
20210211,109,70,0
20210211,110,79,0
20210211,111,68,0
20210211,112,77.75,0
20210211,113,71,0
20210211,114,64.25,0
20210211,115,69,0
20210211,116,29,0
20210211,117,45,0
20210211,118,38,0
20210211,119,63,0
20210211,120,65,0
20210211,121,69.5,0
20210211,122,69,0
20210211,123,65,0
20210211,124,55,0
20210211,125,65,0
20210211,126,28,0
20210211,127,70,0
20210211,128,64,0
20210211,129,63.5,0
20210211,130,67.5,0
20210211,131,67,0
20210211,132,71.25,0
20210211,133,58.75,0
20210211,134,84,0
20210211,135,29,0
20210211,136,60.5,0
20210211,137,65,0
20210211,138,62,0
20210211,139,58.25,0
20210211,140,64,0
20210211,141,59,0
20210211,142,59.75,0
20210211,143,58,0
20210211,144,28,0
20210211,145,0,0
20210211,146,0,0
20210211,147,0,0
20210211,148,0,0
20210211,149,0,0
20210211,150,0,0
20210211,151,0,0
20210211,152,0,0
20210211,153,0,0
20210211,154,0,0
20210211,155,0,0
20210211,156,0,0
20210211,157,0,0
20210211,158,0,0
20210211,159,0,0
20210211,160,0,0
20210212,1,0,0
20210212,2,0,0
20210212,3,0,0
20210212,4,61,0
20210212,5,70.25,0
20210212,6,71.75,0
20210212,7,63.5,0
20210212,8,73,0
20210212,9,58,0
20210212,10,31,0
20210212,11,30,0
20210212,12,30.5,0
20210212,13,57,0
20210212,14,51,0
20210212,15,61,0
20210212,16,61,0
20210212,17,68,0
20210212,18,55,0
20210212,19,40,0
20210212,20,44,0
20210212,21,49,0
20210212,22,32.25,0
20210212,23,29.25,0
20210212,24,54.5,0
20210212,25,77,0
20210212,26,76.5,0
20210212,27,76,0
20210212,28,70.75,0
20210212,29,97,0
20210212,30,75,0
20210212,31,76,0
20210212,32,79.25,0
20210212,33,65,0
20210212,34,65.5,0
20210212,35,23.5,0
20210212,36,70,0
20210212,37,70,0
20210212,38,101,0
20210212,39,70,0
20210212,40,107.25,0
20210212,41,70,0
20210212,42,68,0
20210212,43,75,0
20210212,44,65,0
20210212,45,71,0
20210212,46,43,0
20210212,47,27,0
20210212,48,72,0
20210212,49,84,0
20210212,50,90,0
20210212,51,75,0
20210212,52,75,0
20210212,53,68.5,0
20210212,54,59.5,0
20210212,55,69,0
20210212,56,60.75,0
20210212,57,69,0
20210212,58,68,0
20210212,59,41,0
20210212,60,26,0
20210212,61,98,0
20210212,62,74.5,0
20210212,63,123.75,0
20210212,64,86,0
20210212,65,76,0
20210212,66,70,0
20210212,67,67,0
20210212,68,69,0
20210212,69,67,0
20210212,70,66,0
20210212,71,44,0
20210212,72,30,0
20210212,73,64,0
20210212,74,74,0
20210212,75,76,0
20210212,76,64,0
20210212,77,72,0
20210212,78,74,0
20210212,79,75.5,0
20210212,80,71,0
20210212,81,76.5,0
20210212,82,66.5,0
20210212,83,62,0
20210212,84,31.25,0
20210212,85,87.25,0
20210212,86,77,0
20210212,87,77.25,0
20210212,88,93,0
20210212,89,77.75,0
20210212,90,76,0
20210212,91,72,0
20210212,92,66,0
20210212,93,54,0
20210212,94,61,0
20210212,95,34,0
20210212,96,59,0
20210212,97,81,0
20210212,98,74.75,0
20210212,99,78.75,0
20210212,100,80.5,0
20210212,101,76,0
20210212,102,74,0
20210212,103,70.5,0
20210212,104,61,0
20210212,105,55.25,0
20210212,106,31.5,0
20210212,107,56,0
20210212,108,70,0
20210212,109,70,0
20210212,110,79,0
20210212,111,68,0
20210212,112,77.75,0
20210212,113,71,0
20210212,114,64.25,0
20210212,115,69,0
20210212,116,29,0
20210212,117,46.5,1.5
20210212,118,38,0
20210212,119,63,0
20210212,120,65,0
20210212,121,69.5,0
20210212,122,69,0
20210212,123,65,0
20210212,124,55,0
20210212,125,65,0
20210212,126,28,0
20210212,127,70,0
20210212,128,64,0
20210212,129,63.5,0
20210212,130,67.5,0
20210212,131,67,0
20210212,132,71.25,0
20210212,133,58.75,0
20210212,134,104,20
20210212,135,29,0
20210212,136,60.5,0
20210212,137,65,0
20210212,138,62,0
20210212,139,58.25,0
20210212,140,64,0
20210212,141,59,0
20210212,142,59.75,0
20210212,143,58,0
20210212,144,28,0
20210212,145,0,0
